,index,original_title,genres,keywords,cast,crew,spoken_languages,vote_average,vote_count,soup,movie_id,image_url,yor,overview
3068,3065,Escape from New York,"['Science Fiction', 'Action']","['taxi', 'streetgang', 'usapresid', 'warveteran', 'hostag', 'kidnap', 'liberationofprison', 'antihero', 'gangsterboss', 'dystopia', 'policeoper', 'attempttoescap', 'cyberpunk', 'reluctanthero']","['kurtrussell', 'leevancleef', 'ernestborgnine', 'donaldpleasence', 'isaachayes']","['johncarpenter', 'johncarpenter', 'johncarpenter']",['English'],6.9,703,taxi streetgang usapresid warveteran hostag kidnap liberationofprison antihero gangsterboss dystopia policeoper attempttoescap cyberpunk reluctanthero kurtrussell leevancleef ernestborgnine donaldpleasence isaachayes johncarpenter johncarpenter johncarpenter Science Fiction Action,1103,/bOXk4mF2TjMJVq8DZYUtblKOR92.jpg,1981,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.. 1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane."
3069,3066,Daddy Day Camp,"['Comedy', 'Family']","['competit', 'grandfathergrandsonrelationship', 'vomit', 'summercamp', 'toilet', 'rivalri', 'colonel']","['cubagoodingjr.', 'tamalajones', 'paulrae', 'lochlynmunro', 'richardgant']","['fredsavage', 'fredsavage', 'fredsavage']",['English'],4.4,91,competit grandfathergrandsonrelationship vomit summercamp toilet rivalri colonel cubagoodingjr. tamalajones paulrae lochlynmunro richardgant fredsavage fredsavage fredsavage Comedy Family,14144,/fhuhSVb3j8SShe6FhnVUAfSRg6h.jpg,2007,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.. The summer is going to be in tents."
3070,3067,一個好人,"['Crime', 'Action', 'Comedy']","['journalist', 'martialart', 'cook', 'drugdeal']","['jackiechan', 'richardnorton', 'mikilee', 'gabriellefitzpatrick', 'karenmclymont']","['sammohung', 'sammohung', 'sammohung']","['普通话', '广州话 / 廣州話']",6.3,128,journalist martialart cook drugdeal jackiechan richardnorton mikilee gabriellefitzpatrick karenmclymont sammohung sammohung sammohung Crime Action Comedy,10622,/wAAt2gvbkbeefzjd06GPfkdfUho.jpg,1997,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.. Fight first. Apologize later.
3071,3068,A Mighty Wind,"['Comedy', 'Music']",['mockumentari'],"['bobbalaban', 'christopherguest', 'johnmichaelhiggins', 'eugenelevy', 'janelynch']","['christopherguest', 'christopherguest', 'christopherguest']",['English'],6.6,74,mockumentari bobbalaban christopherguest johnmichaelhiggins eugenelevy janelynch christopherguest christopherguest christopherguest Comedy Music,13370,/5wUYwAD75BxtJ0Mp4da6XzHIFex.jpg,2003,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.. Back together for the first time, again."
3072,3069,Mystic Pizza,"['Comedy', 'Drama', 'Romance']","['independentfilm', 'commit']","['annabethgish', 'juliaroberts', 'lilitaylor', ""vincentd'onofrio"", 'williamr.moses']","['donaldpetrie', 'donaldpetrie', 'donaldpetrie']","['English', 'Français']",5.9,123,independentfilm commit annabethgish juliaroberts lilitaylor vincentd'onofrio williamr.moses donaldpetrie donaldpetrie donaldpetrie Comedy Drama Romance,11191,/of7XkpzU0AsnFxMwrmZfBBvkgxw.jpg,1988,Three teenage girls come of age while working at a pizza parlor in Mystic Connecticut.. A Romantic Comedy With The Works
3073,3070,Sliding Doors,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['doublelif', 'commerci', 'fantasi', 'chanc', 'market', 'timetravel', 'ambiguousend', 'alternativer']","['gwynethpaltrow', 'johnhannah', 'johnlynch', 'jeannetripplehorn', 'zaraturner']","['peterhowitt', 'peterhowitt', 'peterhowitt']",['English'],6.5,354,doublelif commerci fantasi chanc market timetravel ambiguousend alternativer gwynethpaltrow johnhannah johnlynch jeannetripplehorn zaraturner peterhowitt peterhowitt peterhowitt Comedy Drama Fantasy Romance,10215,/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,1998,"Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.. What if one split second sent your life in two completely different directions?."
3074,3071,Tales from the Hood,"['Crime', 'Horror', 'Thriller']","['prison', 'childabus', 'kukluxklan', 'policebrut', 'ghetto', 'antholog', 'evildol', 'murder', 'hood', 'dirtycop', 'funeralhom']","['clarencewilliamsiii', 'corbinbernsen', 'davidalangrier', 'wingshauser', 'duanewhitaker']","['rustycundieff', 'rustycundieff', 'rustycundieff']",['English'],5.4,32,prison childabus kukluxklan policebrut ghetto antholog evildol murder hood dirtycop funeralhom clarencewilliamsiii corbinbernsen davidalangrier wingshauser duanewhitaker rustycundieff rustycundieff rustycundieff Crime Horror Thriller,25066,/rmlDLtt03igCdlW7UOF2AXCsy4d.jpg,1995,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.. Chill or be Chilled
3075,3072,The Last King of Scotland,['Drama'],"['dictat', '1970s', 'general', 'kidnap', 'naiveti', 'luxuri', 'oscaraward', 'dictatorship']","['forestwhitaker', 'jamesmcavoy', 'simonmcburney', 'gilliananderson', 'kerrywashington']","['kevinmacdonald', 'kevinmacdonald', 'kevinmacdonald']","['English', 'Français']",7.4,558,dictat 1970s general kidnap naiveti luxuri oscaraward dictatorship forestwhitaker jamesmcavoy simonmcburney gilliananderson kerrywashington kevinmacdonald kevinmacdonald kevinmacdonald Drama,1523,/mTtgpH6UnHUtD8moRJUzfGLOZTj.jpg,2006,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.. Charming. Magnetic. Murderous."
3076,3073,Halloween 5: The Revenge of Michael Myers,"['Horror', 'Thriller']","['sheriff', 'barn', 'black', 'sequel', 'maskedkil', 'slasher', 'youth', 'psychiatrist', 'killer', 'kitten', 'scyth', 'heroin', 'psychotron', 'michaelmy']","['donaldpleasence', 'danielleharris', 'elliecornell', 'beaustarr', 'donshanks']","['dominiqueothenin-girard', 'dominiqueothenin-girard', 'dominiqueothenin-girard']",['English'],5.2,183,sheriff barn black sequel maskedkil slasher youth psychiatrist killer kitten scyth heroin psychotron michaelmy donaldpleasence danielleharris elliecornell beaustarr donshanks dominiqueothenin-girard dominiqueothenin-girard dominiqueothenin-girard Horror Thriller,11361,/rYvP6yMXCIVHnkVtwGaAXFmpzkB.jpg,1989,"Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.. Michael Lives, And This Time They're Ready!"
3077,3074,Bernie,"['Comedy', 'Crime', 'Drama']","['funeralhom', 'amateurtheat', 'embezzl', 'stockbrok', 'duringcreditssting']","['jackblack', 'shirleymaclaine', 'matthewmcconaughey', 'bradycoleman', 'tommyg.kendrick']","['richardlinklater', 'richardlinklater', 'richardlinklater']",['English'],6.5,320,funeralhom amateurtheat embezzl stockbrok duringcreditssting jackblack shirleymaclaine matthewmcconaughey bradycoleman tommyg.kendrick richardlinklater richardlinklater richardlinklater Comedy Crime Drama,92591,/rW5CetooG545jpkPNpD4FjFAXfe.jpg,2012,"In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.. A story so unbelievable it must be true."
3078,3075,Pollock,"['Drama', 'Romance']","['artist', 'success', 'relationshipproblem', 'alcohol', 'independentfilm', 'fallinginlov']","['edharris', 'marciagayharden', 'tombower', 'jenniferconnelly', 'budcort']","['edharris', 'edharris', 'edharris']",['English'],6.6,91,artist success relationshipproblem alcohol independentfilm fallinginlov edharris marciagayharden tombower jenniferconnelly budcort edharris edharris edharris Drama Romance,12509,/azsBSw2zw2uNHiCjTnbe9TJVEDB.jpg,2000,"In August of 1949, Life Magazine ran a banner headline that begged the question: ""Jackson Pollock: Is he the greatest living painter in the United States?"" The film is a look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew."" As he struggled with self-doubt, engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out, Pollock began a downward spiral.. A true portrait of life and art."
3079,3076,200 Cigarettes,"['Comedy', 'Drama', 'Romance']","[""newyear'sev"", 'independentfilm', 'relationship', 'womandirector', 'lowereastsid']","['benaffleck', 'caseyaffleck', 'davechappelle', 'katehudson', 'janeanegarofalo']","['risabramongarcia', 'risabramongarcia', 'risabramongarcia']",['English'],6.1,44,newyear'sev independentfilm relationship womandirector lowereastsid benaffleck caseyaffleck davechappelle katehudson janeanegarofalo risabramongarcia risabramongarcia risabramongarcia Comedy Drama Romance,15256,/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg,1999,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.. It's 11:59 on New Years Eve... do you know where your date is?"
3080,3077,The Words,"['Drama', 'Thriller']",['aspiringwrit'],"['bradleycooper', 'zoesaldana', 'jeremyirons', 'dennisquaid', 'oliviawilde']","['brianklugman', 'brianklugman', 'brianklugman']","['English', 'Français']",6.4,379,aspiringwrit bradleycooper zoesaldana jeremyirons dennisquaid oliviawilde brianklugman brianklugman brianklugman Drama Thriller,83686,/aJtPLZS7tlpiQl6pEr8H42K565x.jpg,2012,"The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.. There's more than one way to take a life."
3081,3078,Casa De Mi Padre,"['Comedy', 'Western']","['mexico', 'organizedcrim', 'druglord', 'aftercreditssting', 'duringcreditssting']","['willferrell', 'gaelgarcíabernal', 'génesisrodríguez', 'diegoluna', 'efrenramirez']","['mattpiedmont', 'mattpiedmont', 'mattpiedmont']","['English', 'Español']",5.5,103,mexico organizedcrim druglord aftercreditssting duringcreditssting willferrell gaelgarcíabernal génesisrodríguez diegoluna efrenramirez mattpiedmont mattpiedmont mattpiedmont Comedy Western,80304,/kVCc7xwTAlckBofazrwIz8x1TXC.jpg,2012,"Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.. Funniest movie you'll ever read."
3082,3079,City Island,"['Drama', 'Comedy']","['secret', 'fetish', 'stripper', 'familysecret', 'convict', 'extramaritalaffair']","['andygarcía', 'juliannamargulies', 'stevenstrait', 'dominikgarcía-lorido', 'ezramiller']","['raymonddefelitta', 'raymonddefelitta', 'raymonddefelitta']",['English'],6.9,113,secret fetish stripper familysecret convict extramaritalaffair andygarcía juliannamargulies stevenstrait dominikgarcía-lorido ezramiller raymonddefelitta raymonddefelitta raymonddefelitta Drama Comedy,28053,/t7LJY2LCcGRLP9E4QbwBkLpZ2W7.jpg,2009,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.. Truth is stranger than family"
3083,3080,The Guard,"['Action', 'Comedy', 'Thriller', 'Crime']","['prostitut', 'blackmail', 'drugsmuggl', 'ruralireland']","['brendangleeson', 'doncheadle', 'liamcunningham', 'markstrong', 'katarinacas']","['johnmichaelmcdonagh', 'johnmichaelmcdonagh', 'johnmichaelmcdonagh']","['Gaeilge', 'English']",6.8,372,prostitut blackmail drugsmuggl ruralireland brendangleeson doncheadle liamcunningham markstrong katarinacas johnmichaelmcdonagh johnmichaelmcdonagh johnmichaelmcdonagh Action Comedy Thriller Crime,67913,/dtQiStID0le2EMTmJXupPRybARB.jpg,2011,"Two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox Irish policeman and the other, a straitlaced FBI agent. Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. A longtime policeman in County Galway, Boyle is a maverick with his own moral code. He has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. When a fellow police officer disappears and Boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case.. The FBI are about to discover that things work a little differently around here."
